2024-07-13 07:46:09,975 INFO ============= Start ============
2024-07-13 08:25:17,312 INFO cf210cdc: [FAIL] output/minimizer_output/cf210cdcd245d1aeee781aaba2bb318e27443f1c18ea2e59aebf88a8c3209b9a.OA1
2024-07-13 08:25:17,979 INFO cf210cdc: [CR,BC] (-1, -1) [BC]
2024-07-13 08:25:38,879 INFO 8a53983b: [CR] (-1, 1) [OA1]
2024-07-13 08:25:38,934 INFO b983ac0c: [FAIL] output/minimizer_output/b983ac0c5c97282437c5f927ba625f812cb1937cdc76e72a9d4741040a50263a.CP1
2024-07-13 08:25:39,501 INFO b983ac0c: [CR] (-1, -1) [CR]
2024-07-13 08:26:03,236 INFO 8a53983b: [FAIL] output/minimizer_output/8a53983b8d0324a974c0762cf90f455c0a08dd6cb1a2adaabea8ac642f58c106.OA1
2024-07-13 08:26:03,895 INFO 8a53983b: [CR] (-1, 2) [CP1]
2024-07-13 08:26:16,389 INFO c8b9834e: [CR] (-1, 1) [OA1]
2024-07-13 08:26:18,439 INFO 8a53983b: [FAIL] output/minimizer_output/8a53983b8d0324a974c0762cf90f455c0a08dd6cb1a2adaabea8ac642f58c106.CP1
2024-07-13 08:26:19,236 INFO 8a53983b: [CR] (-1, -1) [CR]
2024-07-13 08:26:19,364 INFO c8b9834e: [FAIL] output/minimizer_output/c8b9834e950b532574f2b6414bd613a0c92f8cd3c7c6803f129d77a6f3e3c18f.OA1
2024-07-13 08:26:20,326 INFO c8b9834e: [CR] (-1, 2) [CP1]
2024-07-13 08:26:33,589 INFO 2d4a190e: [CR] (-1, 1) [OA1]
2024-07-13 08:26:33,743 INFO c8b9834e: [FAIL] output/minimizer_output/c8b9834e950b532574f2b6414bd613a0c92f8cd3c7c6803f129d77a6f3e3c18f.CP1
2024-07-13 08:26:34,426 INFO c8b9834e: [CR] (-1, -1) [CR]
2024-07-13 08:26:49,537 INFO 2d4a190e: [FAIL] output/minimizer_output/2d4a190e6bb59e8b3bb9f753f03552191453f57dfcaea0eb7577ca7b616d7be4.OA1
2024-07-13 08:26:50,621 INFO 2d4a190e: [CR] (-1, 2) [CP1]
2024-07-13 08:27:04,898 INFO 9f3f701c: [OA,BC] (-1, 1) [--,OA1]
2024-07-13 08:27:13,606 INFO 2d4a190e: [FAIL] output/minimizer_output/2d4a190e6bb59e8b3bb9f753f03552191453f57dfcaea0eb7577ca7b616d7be4.CP1
2024-07-13 08:27:13,613 INFO 9f3f701c: [FAIL] output/minimizer_output/9f3f701cbefa4b11e1d8f9b038c64453c56efac3480803bd88afcf0b73cbcc19.OA1
2024-07-13 08:27:14,220 INFO 2d4a190e: [CR] (-1, -1) [CR]
2024-07-13 08:27:14,334 INFO 9f3f701c: [OA,BC] (-1, -1) [BC]
2024-07-13 08:27:19,586 INFO 85ef9409: [SA,BC] (-1, 1) [--,OA1]
2024-07-13 08:27:33,432 INFO 85ef9409: [FAIL] output/minimizer_output/85ef94099e6495bbf0e4a0c1b4bb11d6b25bd4325b068109cf89e66afab633f1.OA1
2024-07-13 08:27:33,993 INFO 85ef9409: [SA,BC] (-1, -1) [BC]
2024-07-13 08:27:40,166 INFO 207779b3: [CR,SA] (-1, 1) [--,OA1]
2024-07-13 08:27:51,187 INFO 207779b3: [FAIL] output/minimizer_output/207779b30f48ce689fb3ea9bb57a6580cf24b4925d26bc3893ebf93dc1281f85.OA1
2024-07-13 08:27:52,213 INFO 207779b3: [CR,SA] (-1, 2) [--,SA1]
2024-07-13 08:28:08,595 INFO 207779b3: [FAIL] output/minimizer_output/207779b30f48ce689fb3ea9bb57a6580cf24b4925d26bc3893ebf93dc1281f85.SA1
2024-07-13 08:28:09,271 INFO 207779b3: [CR,SA] (-1, 3) [--,OA]
2024-07-13 08:28:24,074 INFO 207779b3: [FAIL] output/minimizer_output/207779b30f48ce689fb3ea9bb57a6580cf24b4925d26bc3893ebf93dc1281f85.OA
2024-07-13 08:28:24,895 INFO 207779b3: [CR,SA] (-1, -1) [SA]
2024-07-13 08:28:25,203 INFO 7c7e50f0: [CR,SA] (-1, 1) [--,OA1]
2024-07-13 08:28:29,058 INFO 6179fff4: [BC,RC,SR,SA] (-1, 1) [--,--,--,OA1]
2024-07-13 08:28:41,538 INFO 207779b3: [FAIL] output/minimizer_output/207779b30f48ce689fb3ea9bb57a6580cf24b4925d26bc3893ebf93dc1281f85.SA
2024-07-13 08:28:41,578 INFO 6179fff4: [FAIL] output/minimizer_output/6179fff45a5b3d1ffb0c1a24a8f693dd8408dccd1184b44b12888384792f133a.OA1
2024-07-13 08:28:41,615 INFO 7c7e50f0: [FAIL] output/minimizer_output/7c7e50f0309a712d68fab3101725e85d0941abf89bf8878a2c2f1d2c1d0cf004.OA1
2024-07-13 08:28:42,327 INFO 207779b3: [CR,SA] (0, 0) [--,SA]
2024-07-13 08:28:42,702 INFO 6179fff4: [BC,RC,SR,SA] (-1, 2) [--,--,--,SA1]
2024-07-13 08:28:43,202 INFO 7c7e50f0: [CR,SA] (-1, 2) [--,SA1]
2024-07-13 08:28:57,379 INFO 207779b3: [FAIL] output/minimizer_output/207779b30f48ce689fb3ea9bb57a6580cf24b4925d26bc3893ebf93dc1281f85.SA
2024-07-13 08:28:57,410 INFO 6179fff4: [FAIL] output/minimizer_output/6179fff45a5b3d1ffb0c1a24a8f693dd8408dccd1184b44b12888384792f133a.SA1
2024-07-13 08:28:58,439 INFO 207779b3: [CR,SA] (0, 2) [CP1,SA]
2024-07-13 08:28:58,931 INFO 6179fff4: [BC,RC,SR,SA] (-1, 3) [--,--,--,OA]
2024-07-13 08:29:01,404 INFO 0b89cae0: [CR,RD,SA] (-1, 1) [--,--,OA1]
2024-07-13 08:29:07,618 INFO d9ee8f95: [CR] (-1, 1) [OA1]
2024-07-13 08:29:14,693 INFO 0b89cae0: [FAIL] output/minimizer_output/0b89cae095d2375b6781a33ef28a858e26cb13e4545e2f4e017803d9efa7648c.OA1
2024-07-13 08:29:14,701 INFO 6179fff4: [FAIL] output/minimizer_output/6179fff45a5b3d1ffb0c1a24a8f693dd8408dccd1184b44b12888384792f133a.OA
2024-07-13 08:29:15,512 INFO 0b89cae0: [CR,RD,SA] (-1, 2) [--,--,SA1]
2024-07-13 08:29:16,201 INFO 6179fff4: [BC,RC,SR,SA] (-1, -1) [SA]
2024-07-13 08:29:16,275 INFO d9ee8f95: [FAIL] output/minimizer_output/d9ee8f9536728a926f372eee3635cb77450957c1e44fbafc9c079f8b2e7bf69e.OA1
2024-07-13 08:29:17,136 INFO d9ee8f95: [CR] (-1, 2) [CP1]
2024-07-13 08:29:18,251 INFO 2af3b660: [CR,RD] (-1, 1) [--,OA1]
2024-07-13 08:29:36,891 INFO 0b89cae0: [FAIL] output/minimizer_output/0b89cae095d2375b6781a33ef28a858e26cb13e4545e2f4e017803d9efa7648c.SA1
2024-07-13 08:29:36,894 INFO 2af3b660: [FAIL] output/minimizer_output/2af3b66016214e7f51f4420b44b2adfd3bf033c1c0a0383f5ffca50560cf31ca.OA1
2024-07-13 08:29:37,515 INFO 0b89cae0: [CR,RD,SA] (-1, 3) [--,--,OA]
2024-07-13 08:29:37,750 INFO 2af3b660: [CR,RD] (-1, 2) [--,CP1]
2024-07-13 08:29:38,528 INFO 1c3f0a18: [CR] (-1, 1) [OA1]
2024-07-13 08:29:38,763 INFO b9e9dc47: [CR,SP,BC,OA] (-1, 1) [--,--,--,OA1]
2024-07-13 08:30:01,052 INFO b0dd4d93: [CR,BC,RD,SP,SR] (-1, 1) [--,--,--,--,OA1]
2024-07-13 08:30:03,832 INFO 0b89cae0: [FAIL] output/minimizer_output/0b89cae095d2375b6781a33ef28a858e26cb13e4545e2f4e017803d9efa7648c.OA
2024-07-13 08:30:03,836 INFO 1c3f0a18: [FAIL] output/minimizer_output/1c3f0a18ca269d12d2a3a4b0111b2d40c729ca44b9bb09ae49fe4df7ce26d6c1.OA1
2024-07-13 08:30:03,843 INFO 2af3b660: [FAIL] output/minimizer_output/2af3b66016214e7f51f4420b44b2adfd3bf033c1c0a0383f5ffca50560cf31ca.CP1
2024-07-13 08:30:04,608 INFO 0b89cae0: [CR,RD,SA] (-1, -1) [SA]
2024-07-13 08:30:04,767 INFO 1c3f0a18: [CR] (-1, 2) [CP1]
2024-07-13 08:30:04,996 INFO 2af3b660: [CR,RD] (-1, -1) [RD]
2024-07-13 08:30:05,097 INFO b0dd4d93: [FAIL] output/minimizer_output/b0dd4d93cb66add730b221c2c8fb395e029d75f7394885b6082796cc792dbf5d.OA1
2024-07-13 08:30:05,107 INFO b9e9dc47: [FAIL] output/minimizer_output/b9e9dc47d5ec8b7efeed8d9202ddd7c3876e594b987108fb6ff4ffb375f0e25c.OA1
2024-07-13 08:30:05,975 INFO b0dd4d93: [CR,BC,RD,SP,SR] (-1, 2) [--,--,--,--,SR1]
2024-07-13 08:30:06,165 INFO b9e9dc47: [CR,SP,BC,OA] (-1, -1) [OA]
2024-07-13 08:30:28,144 INFO 0b89cae0: [FAIL] output/minimizer_output/0b89cae095d2375b6781a33ef28a858e26cb13e4545e2f4e017803d9efa7648c.SA
2024-07-13 08:30:28,153 INFO 2af3b660: [FAIL] output/minimizer_output/2af3b66016214e7f51f4420b44b2adfd3bf033c1c0a0383f5ffca50560cf31ca.RD
2024-07-13 08:30:28,989 INFO 0b89cae0: [CR,RD,SA] (0, 0) [--,RD,SA]
2024-07-13 08:30:29,202 INFO 2af3b660: [CR,RD] (0, 0) [--,RD]
2024-07-13 08:30:29,260 INFO b0dd4d93: [FAIL] output/minimizer_output/b0dd4d93cb66add730b221c2c8fb395e029d75f7394885b6082796cc792dbf5d.SR1
2024-07-13 08:30:29,261 INFO b9e9dc47: [FAIL] output/minimizer_output/b9e9dc47d5ec8b7efeed8d9202ddd7c3876e594b987108fb6ff4ffb375f0e25c.OA
2024-07-13 08:30:29,919 INFO b0dd4d93: [CR,BC,RD,SP,SR] (-1, -1) [SR]
2024-07-13 08:30:30,324 INFO b9e9dc47: [CR,SP,BC,OA] (0, 0) [--,SP,BC,OA]
2024-07-13 08:30:44,968 INFO c11b9d1b: [CR,RC,SA] (-1, 1) [--,--,OA1]
2024-07-13 08:30:48,375 INFO 0b89cae0: [FAIL] output/minimizer_output/0b89cae095d2375b6781a33ef28a858e26cb13e4545e2f4e017803d9efa7648c.RD.SA
2024-07-13 08:30:48,379 INFO 2af3b660: [FAIL] output/minimizer_output/2af3b66016214e7f51f4420b44b2adfd3bf033c1c0a0383f5ffca50560cf31ca.RD
2024-07-13 08:30:48,395 INFO b0dd4d93: [FAIL] output/minimizer_output/b0dd4d93cb66add730b221c2c8fb395e029d75f7394885b6082796cc792dbf5d.SR
2024-07-13 08:30:48,395 INFO b9e9dc47: [FAIL] output/minimizer_output/b9e9dc47d5ec8b7efeed8d9202ddd7c3876e594b987108fb6ff4ffb375f0e25c.SP.BC.OA
2024-07-13 08:30:49,340 INFO 0b89cae0: [CR,RD,SA] (0, 2) [CP1,RD,SA]
2024-07-13 08:30:49,748 INFO 2af3b660: [CR,RD] (0, 2) [CP1,RD]
2024-07-13 08:30:50,449 INFO b0dd4d93: [CR,BC,RD,SP,SR] (0, 0) [--,BC,RD,SP,SR]
2024-07-13 08:30:50,782 INFO b9e9dc47: [CR,SP,BC,OA] (0, 2) [CP1,SP,BC,OA]
2024-07-13 08:30:50,896 INFO c11b9d1b: [FAIL] output/minimizer_output/c11b9d1ba0badcc063eb6e60894b7f4f0932e4f73d037f05e06c80d72833b328.OA1
2024-07-13 08:30:51,908 INFO a8f2ce8d: [CR] (-1, 1) [OA1]
2024-07-13 08:30:52,610 INFO c11b9d1b: [CR,RC,SA] (-1, 2) [--,--,SA1]
2024-07-13 08:31:03,952 INFO 93d16b2b: [SA] (-1, 1) [OA1]
2024-07-13 08:31:04,636 INFO d9d06bac: [SP,RC,SP,SA] (-1, 1) [--,--,--,OA1]
2024-07-13 08:31:14,977 INFO 528c4408: [CR,SP,SA] (-1, 1) [--,--,OA1]
2024-07-13 08:31:15,031 INFO 0b89cae0: [FAIL] output/minimizer_output/0b89cae095d2375b6781a33ef28a858e26cb13e4545e2f4e017803d9efa7648c.CP1.RD.SA
2024-07-13 08:31:15,036 INFO 2af3b660: [FAIL] output/minimizer_output/2af3b66016214e7f51f4420b44b2adfd3bf033c1c0a0383f5ffca50560cf31ca.CP1.RD
2024-07-13 08:31:15,990 INFO 0b89cae0: [CR,RD,SA] (1, 0) [CR,--,SA]
2024-07-13 08:31:16,159 INFO 2af3b660: [CR,RD] (1, 0) [CR,--]
2024-07-13 08:31:16,267 INFO 93d16b2b: [FAIL] output/minimizer_output/93d16b2b5a3fefa578ffec2f2bd2e3b818702b0988a6bd14050e485fcef5cf06.OA1
2024-07-13 08:31:16,274 INFO a8f2ce8d: [FAIL] output/minimizer_output/a8f2ce8d151145dd06c5dd76d81c19f05ac9d26435b8646d7d6a66af638454af.OA1
2024-07-13 08:31:16,278 INFO b0dd4d93: [FAIL] output/minimizer_output/b0dd4d93cb66add730b221c2c8fb395e029d75f7394885b6082796cc792dbf5d.BC.RD.SP.SR
2024-07-13 08:31:16,286 INFO b9e9dc47: [FAIL] output/minimizer_output/b9e9dc47d5ec8b7efeed8d9202ddd7c3876e594b987108fb6ff4ffb375f0e25c.CP1.SP.BC.OA
2024-07-13 08:31:16,308 INFO d9d06bac: [FAIL] output/minimizer_output/d9d06bac0593296c6d58b31e67f8579ff02aa8e4b945e2c990c3c4dcfd1ae223.OA1
2024-07-13 08:31:17,054 INFO 93d16b2b: [SA] (-1, 2) [SA1]
2024-07-13 08:31:17,269 INFO a8f2ce8d: [CR] (-1, 2) [CP1]
2024-07-13 08:31:17,948 INFO b0dd4d93: [CR,BC,RD,SP,SR] (0, 2) [CP1,BC,RD,SP,SR]
2024-07-13 08:31:18,202 INFO b9e9dc47: [CR,SP,BC,OA] (1, 0) [CR,--,BC,OA]
2024-07-13 08:31:19,073 INFO d9d06bac: [SP,RC,SP,SA] (-1, 2) [--,--,--,SA1]
2024-07-13 08:31:35,040 INFO 2af3b660: [FAIL] output/minimizer_output/2af3b66016214e7f51f4420b44b2adfd3bf033c1c0a0383f5ffca50560cf31ca.CR
2024-07-13 08:31:35,044 INFO 528c4408: [FAIL] output/minimizer_output/528c4408a49bb9c0734a43e86f2422932358089a99b52d7e7d2332f16002e2e5.OA1
2024-07-13 08:31:36,023 INFO 2af3b660: [CR,RD] (1, 2) [CR,CP1]
2024-07-13 08:31:36,838 INFO 528c4408: [CR,SP,SA] (-1, 2) [--,--,SA1]
2024-07-13 08:31:36,917 INFO a8f2ce8d: [FAIL] output/minimizer_output/a8f2ce8d151145dd06c5dd76d81c19f05ac9d26435b8646d7d6a66af638454af.CP1
2024-07-13 08:31:36,919 INFO d9d06bac: [FAIL] output/minimizer_output/d9d06bac0593296c6d58b31e67f8579ff02aa8e4b945e2c990c3c4dcfd1ae223.SA1
2024-07-13 08:31:37,546 INFO a8f2ce8d: [CR] (-1, -1) [CR]
2024-07-13 08:31:38,030 INFO d9d06bac: [SP,RC,SP,SA] (-1, 3) [--,--,--,OA]
2024-07-13 08:31:54,732 INFO 2af3b660: [FAIL] output/minimizer_output/2af3b66016214e7f51f4420b44b2adfd3bf033c1c0a0383f5ffca50560cf31ca.CR.CP1
2024-07-13 08:31:54,732 INFO 2af3b660: ###### [FINISH] output/evasive/2af3b66016214e7f51f4420b44b2adfd3bf033c1c0a0383f5ffca50560cf31ca.CR.RD
2024-07-13 08:31:54,761 INFO list_minimal_arm: ['CR', 'RD']
2024-07-13 08:31:54,761 INFO update_reward_with_alpha_beta(7, 1, -1)
2024-07-13 08:31:54,761 INFO update_reward_with_alpha_beta(4, 1, 0)
2024-07-13 08:31:54,799 INFO 528c4408: [FAIL] output/minimizer_output/528c4408a49bb9c0734a43e86f2422932358089a99b52d7e7d2332f16002e2e5.SA1
2024-07-13 08:31:55,989 INFO 528c4408: [CR,SP,SA] (-1, 3) [--,--,OA]
2024-07-13 08:31:56,058 INFO d9d06bac: [FAIL] output/minimizer_output/d9d06bac0593296c6d58b31e67f8579ff02aa8e4b945e2c990c3c4dcfd1ae223.OA
2024-07-13 08:31:57,743 INFO d9d06bac: [SP,RC,SP,SA] (-1, -1) [SA]
2024-07-13 08:32:14,674 INFO 528c4408: [FAIL] output/minimizer_output/528c4408a49bb9c0734a43e86f2422932358089a99b52d7e7d2332f16002e2e5.OA
2024-07-13 08:32:15,878 INFO 528c4408: [CR,SP,SA] (-1, -1) [SA]
2024-07-13 08:32:15,989 INFO d9d06bac: [FAIL] output/minimizer_output/d9d06bac0593296c6d58b31e67f8579ff02aa8e4b945e2c990c3c4dcfd1ae223.SA
2024-07-13 08:32:17,911 INFO d9d06bac: [SP,RC,SP,SA] (0, 0) [--,RC,SP,SA]
2024-07-13 08:32:22,569 INFO 7060531f: [SR,RC] (-1, 1) [--,OA1]
2024-07-13 08:32:34,785 INFO 528c4408: [FAIL] output/minimizer_output/528c4408a49bb9c0734a43e86f2422932358089a99b52d7e7d2332f16002e2e5.SA
2024-07-13 08:32:34,793 INFO 7060531f: [FAIL] output/minimizer_output/7060531fd16685ef30d747ac086527c34799e90458781dfa7d3e81de384584de.OA1
2024-07-13 08:32:36,548 INFO 528c4408: [CR,SP,SA] (0, 0) [--,SP,SA]
2024-07-13 08:32:36,681 INFO 7060531f: [SR,RC] (-1, -1) [RC]
2024-07-13 08:32:59,581 INFO 528c4408: [FAIL] output/minimizer_output/528c4408a49bb9c0734a43e86f2422932358089a99b52d7e7d2332f16002e2e5.SP.SA
2024-07-13 08:33:01,812 INFO 528c4408: [CR,SP,SA] (0, 2) [CP1,SP,SA]
2024-07-13 08:33:21,807 INFO 528c4408: [FAIL] output/minimizer_output/528c4408a49bb9c0734a43e86f2422932358089a99b52d7e7d2332f16002e2e5.CP1.SP.SA
2024-07-13 08:33:23,549 INFO 528c4408: [CR,SP,SA] (1, 0) [CR,--,SA]
2024-07-13 08:33:44,070 INFO 61c5bd04: [CR,RC] (-1, 1) [--,OA1]
2024-07-13 08:33:44,265 INFO 7772823f: [CR,OA,SA] (-1, 1) [--,--,OA1]
2024-07-13 08:33:44,683 INFO cdaa011d: [RD,OA,SP,SP] (-1, 1) [--,--,--,OA1]
2024-07-13 08:33:52,444 INFO c06a8ad8: [CR,OA,SA,BC,RC,SR] (-1, 1) [--,--,--,--,--,OA1]
2024-07-13 08:34:01,779 INFO 61c5bd04: [FAIL] output/minimizer_output/61c5bd0484eb5c59e3948e07cc8bcf2c850611d2c370bdba33635a929842acf7.OA1
2024-07-13 08:34:01,797 INFO 7772823f: [FAIL] output/minimizer_output/7772823f0d7d506a0912a775373c64cc7a5209855d2a33d13a86fb0e5c6decff.OA1
2024-07-13 08:34:02,607 INFO 61c5bd04: [CR,RC] (-1, -1) [RC]
2024-07-13 08:34:02,820 INFO 7772823f: [CR,OA,SA] (-1, 2) [--,--,SA1]
2024-07-13 08:34:02,966 INFO c06a8ad8: [FAIL] output/minimizer_output/c06a8ad87f509a47a8856d30df3f058b94d4669b6fb6a6f03fe72384d5cbc918.OA1
2024-07-13 08:34:02,977 INFO cdaa011d: [FAIL] output/minimizer_output/cdaa011d44324f3ab3b1b1178903d9c98f3c7d8b18379a5470fea265efab5b6d.OA1
2024-07-13 08:34:03,562 INFO c06a8ad8: [CR,OA,SA,BC,RC,SR] (-1, 2) [--,--,--,--,--,SR1]
2024-07-13 08:34:03,789 INFO cdaa011d: [RD,OA,SP,SP] (-1, 2) [--,--,--,SP1]
2024-07-13 08:34:15,800 INFO 384bcd68: [SUCC] output/minimizer_output/384bcd688604b1aa50ac9351f234754f9267d3276ab864de26e1c2e294dc08b8.CP1
2024-07-13 08:34:15,801 INFO 384bcd68: [SUCC] Quick Minimize 
2024-07-13 08:34:15,826 INFO 384bcd68: ###### [FINISH] output/minimizer_output/384bcd688604b1aa50ac9351f234754f9267d3276ab864de26e1c2e294dc08b8.CP1
2024-07-13 08:34:15,913 INFO list_minimal_arm: ['CP1']
2024-07-13 08:34:15,922 INFO update_reward_with_alpha_beta(7, 1, 0)
2024-07-13 08:34:16,100 INFO 70c3d03a: [SUCC] output/minimizer_output/70c3d03a85249f838aeb8377ea04d35409d2484a62cf31718a02309eef2ec70f.CR
2024-07-13 08:34:16,105 INFO 70c3d03a: [SUCC] Quick Minimize 
2024-07-13 08:34:16,134 INFO 70c3d03a: ###### [FINISH] output/minimizer_output/70c3d03a85249f838aeb8377ea04d35409d2484a62cf31718a02309eef2ec70f.CR
2024-07-13 08:34:16,313 INFO list_minimal_arm: ['CR']
2024-07-13 08:34:16,319 INFO update_reward_with_alpha_beta(7, 1, 0)
2024-07-13 08:34:16,494 INFO bfbb61d5: [SUCC] output/minimizer_output/bfbb61d5cc333277473109c7a1c517b9645e4fe515ec6ea1e73741837cfd9242.CR
2024-07-13 08:34:16,494 INFO bfbb61d5: [SUCC] Quick Minimize 
2024-07-13 08:34:16,575 INFO bfbb61d5: ###### [FINISH] output/minimizer_output/bfbb61d5cc333277473109c7a1c517b9645e4fe515ec6ea1e73741837cfd9242.CR
2024-07-13 08:34:16,607 INFO list_minimal_arm: ['CR']
2024-07-13 08:34:16,607 INFO update_reward_with_alpha_beta(7, 1, 0)
2024-07-13 08:34:19,893 INFO 4dce2309: [CR,OA,SA,BC] (-1, 1) [--,--,--,OA1]
2024-07-13 08:34:24,297 INFO 4dce2309: [FAIL] output/minimizer_output/4dce230991807de50dffefa1d233acad2405d4fac89af6c461e0fa7b649fb08b.OA1
2024-07-13 08:34:24,298 INFO 7772823f: [FAIL] output/minimizer_output/7772823f0d7d506a0912a775373c64cc7a5209855d2a33d13a86fb0e5c6decff.SA1
2024-07-13 08:34:24,300 INFO c06a8ad8: [FAIL] output/minimizer_output/c06a8ad87f509a47a8856d30df3f058b94d4669b6fb6a6f03fe72384d5cbc918.SR1
2024-07-13 08:34:24,888 INFO 4dce2309: [CR,OA,SA,BC] (-1, -1) [BC]
2024-07-13 08:34:25,039 INFO 7772823f: [CR,OA,SA] (-1, 3) [--,--,OA]
2024-07-13 08:34:25,172 INFO c06a8ad8: [CR,OA,SA,BC,RC,SR] (-1, -1) [SR]
2024-07-13 08:34:35,735 INFO c4295ef5: [SUCC] output/minimizer_output/c4295ef5c535c921b553694066bc1db7a54ea2ab8073f2244f1c46b939b49082.CR
2024-07-13 08:34:35,736 INFO c4295ef5: [SUCC] Quick Minimize 
2024-07-13 08:34:35,764 INFO c4295ef5: ###### [FINISH] output/minimizer_output/c4295ef5c535c921b553694066bc1db7a54ea2ab8073f2244f1c46b939b49082.CR
2024-07-13 08:34:35,787 INFO list_minimal_arm: ['CR']
2024-07-13 08:34:35,788 INFO update_reward_with_alpha_beta(7, 1, 0)
2024-07-13 08:34:40,346 INFO 4dce2309: [FAIL] output/minimizer_output/4dce230991807de50dffefa1d233acad2405d4fac89af6c461e0fa7b649fb08b.BC
2024-07-13 08:34:41,433 INFO 4dce2309: [CR,OA,SA,BC] (0, 0) [--,OA,SA,BC]
2024-07-13 08:34:41,517 INFO 7772823f: [FAIL] output/minimizer_output/7772823f0d7d506a0912a775373c64cc7a5209855d2a33d13a86fb0e5c6decff.OA
2024-07-13 08:34:41,520 INFO c06a8ad8: [FAIL] output/minimizer_output/c06a8ad87f509a47a8856d30df3f058b94d4669b6fb6a6f03fe72384d5cbc918.SR
2024-07-13 08:34:42,275 INFO 7772823f: [CR,OA,SA] (-1, -1) [SA]
2024-07-13 08:34:43,455 INFO c06a8ad8: [CR,OA,SA,BC,RC,SR] (0, 0) [--,OA,SA,BC,RC,SR]
2024-07-13 08:34:43,663 INFO c4cb0c9f: [CR,RD,RC,SP,SA] (-1, 1) [--,--,--,--,OA1]
2024-07-13 08:34:48,729 INFO 9d385206: [CR,SP,SA] (-1, 1) [--,--,OA1]
2024-07-13 08:34:51,142 INFO 7a2a67be: [SP,SP,BC,OA] (-1, 1) [--,--,--,OA1]
2024-07-13 08:34:59,996 INFO b6cc9579: [SUCC] output/minimizer_output/b6cc9579c46ffa02d1ad2a3c772d59387862b8afd7870465d7c51c0ed5c2c5f8.CR
2024-07-13 08:34:59,996 INFO b6cc9579: [SUCC] Quick Minimize 
2024-07-13 08:35:00,025 INFO b6cc9579: ###### [FINISH] output/minimizer_output/b6cc9579c46ffa02d1ad2a3c772d59387862b8afd7870465d7c51c0ed5c2c5f8.CR
2024-07-13 08:35:00,056 INFO list_minimal_arm: ['CR']
2024-07-13 08:35:00,058 INFO update_reward_with_alpha_beta(7, 1, 0)
2024-07-13 08:35:03,833 INFO 66711659: [CR,SA,RC,SP,SA] (-1, 1) [--,--,--,--,OA1]
2024-07-13 08:35:05,128 INFO 7772823f: [FAIL] output/minimizer_output/7772823f0d7d506a0912a775373c64cc7a5209855d2a33d13a86fb0e5c6decff.SA
2024-07-13 08:35:05,131 INFO 7a2a67be: [FAIL] output/minimizer_output/7a2a67be00a1eb90a64aff7458eb1df26b683238b59ac6a47173f07df5f1320d.OA1
2024-07-13 08:35:05,149 INFO 9d385206: [FAIL] output/minimizer_output/9d38520614a9814bef1f53cecdea1f81ce81fd950f60e9321144b30a0b88d430.OA1
2024-07-13 08:35:05,981 INFO 7772823f: [CR,OA,SA] (0, 0) [--,OA,SA]
